Date,Date,AAPL_pred,AAPL_close,MSFT_pred,MSFT_close,GOOGL_pred,GOOGL_close,pred_date
2024-11-12,2024-11-12,1.7310224771499634,1.1197993157725838,0.9458875656127927,0.8464710600653723,0.9277404546737674,1.2801569235395354,2024-11-26
2024-11-13,2024-11-13,1.816106915473938,1.152494214881863,1.0739635229110716,0.8843818767011717,0.9569114446640018,1.181726227956664,2024-11-27
2024-11-14,2024-11-14,1.903739094734192,1.2663756264552235,1.1203997135162351,0.9139065311506992,0.9398286342620853,1.0631771722971428,2024-11-28
2024-11-15,2024-11-15,1.9263285398483276,1.1480860902295518,1.1865270137786863,0.7061847448483282,1.0127431154251103,0.9521727760575283,2024-11-29
2024-11-18,2024-11-18,1.9086517095565796,1.2590285651864233,1.2813013792037962,0.7194622117216624,0.9903854131698612,1.053118541041144,2024-12-02
2024-11-19,2024-11-19,1.9411134719848633,1.2685796887813794,1.373567223548889,0.7549268417954195,1.0177025794982915,1.1544237584483878,2024-12-03
2024-11-20,2024-11-20,2.0169458389282227,1.295029557784936,1.3309494256973264,0.7147445280506872,1.1758427619934086,1.0775464887250479,2024-12-04
2024-11-21,2024-11-21,2.0342397689819336,1.2773964986308461,1.4517719745635984,0.6834104755042746,1.6569550037384038,0.777583166816247,2024-12-05
2024-11-22,2024-11-22,2.04899525642395,1.326989582603882,1.5477459430694578,0.7557073350400457,1.859073400497437,0.6744812360731889,2024-12-06
2024-11-25,2024-11-25,2.0141777992248535,1.4371971832704202,1.465453267097473,0.7870419218049693,1.8265351057052617,0.7783009740988508,2024-12-09
2024-11-26,2024-11-26,2.129568099975586,1.5176488214441681,1.3620957136154173,0.9480901052349877,1.7721167802810673,0.831109199779589,2024-12-10
2024-11-27,2024-11-27,2.276355504989624,1.5128729793742681,1.483572721481323,0.8605637443865503,1.8400456905364995,0.8350609813101932,2024-12-11
2024-11-29,2024-11-29,2.3123860359191895,1.6010393962344052,1.5223144292831419,0.8687912436750438,1.8420523405075078,0.8250023500541945,2024-12-13
2024-12-02,2024-12-02,2.144287109375,1.6840622536070533,1.1925555467605589,1.0004312322909408,1.7477189302444462,0.9162489362054396,2024-12-16
2024-12-03,2024-12-03,2.2305524349212646,1.7964739165997474,1.1544915437698362,1.0042824135370125,1.7236410379409794,0.910859893762649,2024-12-17
2024-12-04,2024-12-04,2.300779342651367,1.8096988511015257,1.1370571851730344,1.113165227801209,1.7396049499511723,1.0197092218074735,2024-12-18
2024-12-05,2024-12-05,2.288646936416626,1.8108008822646036,1.0325580835342405,1.2041923225524773,1.7913335561752324,0.9575612697179927,2024-12-19
2024-12-06,2024-12-06,2.261207103729248,1.803453820995803,1.1014206409454343,1.220822544801085,1.7830042839050297,1.0319240188229146,2024-12-20
2024-12-09,2024-12-09,2.338625431060791,1.9470911950619538,1.1120052337646482,1.2637101410857126,1.7859863042831425,1.0628533907247144,2024-12-23
2024-12-10,2024-12-10,2.3025617599487305,1.984561936241133,0.9852903485298155,1.2166209162117725,1.7315903902053837,1.4153104860413697,2024-12-24
2024-12-11,2024-12-11,2.224823236465454,1.9375400714669977,0.9466757178306577,1.3157008207984249,1.6702052354812627,1.7832322673089247,2024-12-25
2024-12-12,2024-12-12,2.0593912601470947,1.9915418406371888,0.9212154746055601,1.3256789541475895,1.667258501052857,1.6595131333547468,2024-12-26
2024-12-13,2024-12-13,1.9913758039474487,1.9977868707429114,0.8185374736785886,1.285591731297822,1.621915698051453,1.5825480584592229,2024-12-27
2024-12-16,2024-12-16,1.8700292110443115,2.104687817375372,0.8645787835121153,1.3612146352833145,1.729375004768372,1.8285485166730664,2024-12-30
2024-12-17,2024-12-17,1.813617467880249,2.1943234222713315,0.8541942238807676,1.4114546809353559,1.8802167177200322,1.7839517209385072,2024-12-31
2024-12-18,2024-12-18,1.8273272514343262,1.9948479341264225,0.8477844595909116,1.1126400910048588,1.8512402772903447,1.5314772776230747,2025-01-01
2024-12-19,2024-12-19,1.6988996267318726,2.0587679837643145,0.8405988812446592,1.1063379152301456,1.7400289773941044,1.5354334494122883,2025-01-02
2024-12-20,2024-12-20,1.6381396055221558,2.2314270065777664,0.8138243556022642,1.0988107764096227,1.7314537763595585,1.639732274408679,2025-01-03
2024-12-23,2024-12-23,1.5938124656677246,2.2600809379074787,0.7523868083953855,1.0751785521368424,1.7672358751297002,1.755539613566756,2025-01-06
2024-12-24,2024-12-24,1.5740869045257568,2.3677173193751164,0.7860486507415769,1.1465998275330225,1.8078896999359135,1.8087676577269987,2025-01-07
2024-12-26,2024-12-26,1.4735692739486694,2.3978398781958075,0.9905595183372495,1.1252433741172634,1.8833521604537968,1.7904257060400957,2025-01-09
2024-12-27,2024-12-27,1.2871166467666626,2.2718361238285905,0.8508986234664915,0.992553646127177,1.89883303642273,1.6882846931501259,2025-01-10
2024-12-30,2024-12-30,1.3578537702560425,2.147301557497196,0.9335961937904356,0.8927733810725539,2.0262081623077397,1.6336182905130447,2025-01-13
2024-12-31,2024-12-31,1.177284598350525,2.0819117592786376,0.9160670042037962,0.8344810598036394,1.984818577766419,1.5638461055663655,2025-01-14
2025-01-02,2025-01-02,1.1353644132614136,1.8405574053022378,1.2745358943939207,0.7833654300120071,1.9816318750381474,1.5685211822028353,2025-01-16
2025-01-03,2025-01-03,1.1193729639053345,1.8225566287305595,1.2925791740417478,0.8668659201612634,1.9732382297515874,1.6533986006767862,2025-01-17
2025-01-06,2025-01-06,1.0867866277694702,1.8828034280064732,1.3124486207962034,0.9456396449248572,1.9593361616134648,1.8361008590455394,2025-01-20
2025-01-07,2025-01-07,1.3020623922348022,1.7803106060263238,1.2424757480621336,0.8497105611163057,1.8320435285568242,1.786469534250882,2025-01-21
2025-01-08,2025-01-08,1.4607635736465454,1.7983108220531585,1.2783637046813963,0.8880471499054022,1.8227642774581914,1.7310831292018924,2025-01-22
2025-01-10,2025-01-10,1.5441564321517944,1.5834063370803153,1.1084908246994016,0.7898428294583407,1.9136590957641606,1.6623898503084238,2025-01-24
2025-01-13,2025-01-13,1.6184096336364746,1.4934030147667672,0.7407551407814024,0.7590333794897672,2.0276038646698002,1.6253459457286634,2025-01-27
2025-01-14,2025-01-14,1.585001826286316,1.4522590232256096,0.7020832300186155,0.7324255581105062,2.075163364410401,1.5767935269872166,2025-01-28
2025-01-15,2025-01-15,1.475504994392395,1.6208765177146507,0.6154010891914365,0.9186813762023553,2.065045833587647,1.788627346357303,2025-01-29
2025-01-16,2025-01-16,1.1903821229934692,1.2678448144910461,0.645733594894409,0.888397063030132,1.9092435836791997,1.693679772198504,2025-01-30
2025-01-17,2025-01-17,0.9678436517715455,1.331030550383449,0.6169775724411009,0.9662957378726458,1.7985554933547978,1.8048114859377853,2025-01-31
2025-01-21,2025-01-21,0.9371811151504518,1.0613894219500812,0.6898892521858213,0.9570179649914519,1.7413066625595097,1.878539842673678,2025-02-04
2025-01-22,2025-01-22,0.8824381828308107,1.1051051932349831,0.8056688308715818,1.2668614960823248,1.5805896520614628,1.8900483568353643,2025-02-05
2025-01-23,2025-01-23,0.9444860219955445,1.0988601631292605,0.9445974230766294,1.275788821620278,1.4811929464340214,1.8760220293613028,2025-02-06
2025-01-24,2025-01-24,0.9607475996017457,1.0665324208927258,1.0362340211868284,1.2293999572143082,1.3396531343460087,1.9562243711987841,2025-02-07
2025-01-27,2025-01-27,0.9688761830329896,1.3266224257311374,1.053781986236572,1.063099871602277,1.349107384681702,1.6541180543063685,2025-02-10
2025-01-28,2025-01-28,0.899140775203705,1.6352034833795068,1.122257351875305,1.2843667682520123,1.3327318429946904,1.7796360967256655,2025-02-11
2025-01-29,2025-01-29,0.9406235814094545,1.675613161175175,1.1504803895950315,1.199115644042085,1.4025547504425053,1.783592268514879,2025-02-12
2025-01-30,2025-01-30,1.002826452255249,1.6105905198293613,0.9633303880691526,0.7205215670290503,1.4751478433609013,1.9799608531517392,2025-02-13
2025-01-31,2025-01-31,0.9094051122665406,1.5521806260068585,0.9654127359390257,0.7217470642933711,1.5265091657638554,2.0932509277797675,2025-02-14
2025-02-03,2025-02-03,0.902726173400879,1.2586608477688346,0.8053140044212339,0.6492755153044906,1.4018260240554814,1.9929082745725903,2025-02-17
2025-02-04,2025-02-04,0.82546865940094,1.4346259640715198,0.7888324260711668,0.6746578394194308,1.3703252077102666,2.1781283462537187,2025-02-18
2025-02-05,2025-02-05,0.9533953666687013,1.4225030607328193,0.7735402584075926,0.6907629248716882,1.3164614439010625,1.6368550086726759,2025-02-19
